.1.3.6.1.4.1.4458.1000.1.1.1.0 "PTMP SU"
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.7 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.8 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.9 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.10 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.11 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.12 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.13 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.14 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.15 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.16 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.17 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.18 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.19 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.20 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.21 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.22 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.23 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.24 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.25 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.26 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.27 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.28 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.29 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.6.101.30 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.1 24
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.2 24
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.3 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.4 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.5 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.6 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.7 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.8 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.9 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.10 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.11 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.12 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.13 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.14 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.15 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.16 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.17 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.18 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.19 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.20 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.21 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.22 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.23 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.24 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.25 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.26 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.27 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.28 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.29 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.7.101.30 -30
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.1 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.2 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.3 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.4 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.5 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.6 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.7 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.8 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.9 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.10 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.11 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.12 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.13 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.14 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.15 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.16 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.17 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.18 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.19 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.20 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.21 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.22 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.23 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.24 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.25 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.26 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.27 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.28 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.29 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.8.101.30 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.1 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.2 1
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.3 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.4 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.5 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.6 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.7 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.8 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.9 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.10 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.11 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.12 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.13 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.14 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.15 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.16 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.17 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.18 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.19 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.20 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.21 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.22 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.23 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.24 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.25 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.26 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.27 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.28 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.29 0
.1.3.6.1.4.1.4458.1000.1.6.6.1.9.101.30 0
.1.3.6.1.4.1.4458.1000.1.6.7.1.1.1 1
.1.3.6.1.4.1.4458.1000.1.6.7.1.2.1 7
.1.3.6.1.4.1.4458.1000.1.6.7.1.3.1 0
.1.3.6.1.4.1.4458.1000.1.6.7.1.4.1 0
.1.3.6.1.4.1.4458.1000.1.6.7.1.5.1 819
.1.3.6.1.4.1.4458.1000.1.6.7.1.5.101 819
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.1 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.2 2
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.3 3
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.4 4
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.5 5
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.6 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.7 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.8 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.9 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.10 10
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.11 11
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.12 12
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.13 13
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.14 14
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.15 15
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.16 16
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.17 17
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.18 18
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.19 19
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.20 20
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.21 21
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.22 22
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.23 23
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.24 24
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.25 25
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.26 26
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.27 27
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.28 28
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.29 29
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.30 30
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.31 31
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.32 32
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.33 33
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.34 34
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.35 35
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.36 36
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.37 37
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.38 38
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.39 39
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.40 40
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.41 41
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.42 42
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.43 43
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.44 44
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.45 45
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.46 46
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.47 47
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.48 48
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.49 49
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.50 50
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.51 51
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.52 52
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.53 53
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.54 54
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.55 55
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.56 56
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.57 57
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.58 58
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.59 59
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.60 60
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.61 61
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.62 62
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.63 63
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.64 64
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.65 65
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.66 66
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.67 67
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.68 68
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.69 69
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.70 70
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.71 71
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.72 72
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.73 73
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.74 74
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.75 75
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.76 76
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.77 77
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.78 78
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.79 79
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.80 80
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.81 81
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.82 82
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.83 83
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.84 84
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.85 85
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.86 86
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.87 87
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.88 88
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.89 89
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.90 90
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.91 91
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.92 92
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.93 93
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.94 94
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.95 95
.1.3.6.1.4.1.4458.1000.1.6.8.1.1.1.96 96
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.1 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.2 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.3 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.4 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.5 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.6 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.7 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.8 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.9 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.10 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.11 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.12 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.13 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.14 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.15 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.16 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.17 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.18 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.19 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.20 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.21 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.22 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.23 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.24 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.25 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.26 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.27 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.28 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.29 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.30 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.31 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.32 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.33 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.34 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.35 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.36 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.37 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.38 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.39 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.40 2
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.41 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.42 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.43 2
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.44 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.45 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.46 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.47 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.48 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.49 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.50 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.51 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.52 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.53 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.54 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.55 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.56 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.57 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.58 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.59 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.60 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.61 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.62 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.63 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.64 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.65 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.66 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.67 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.68 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.69 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.70 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.71 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.72 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.73 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.74 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.75 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.76 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.77 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.78 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.79 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.80 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.81 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.82 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.83 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.84 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.85 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.86 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.87 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.88 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.89 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.90 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.91 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.92 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.93 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.94 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.95 0
.1.3.6.1.4.1.4458.1000.1.6.8.1.2.1.96 1
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.1 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.2 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.3 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.4 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.5 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.6 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.7 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.8 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.9 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.10 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.11 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.12 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.13 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.14 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.15 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.16 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.17 5
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.18 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.19 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.20 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.21 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.22 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.23 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.24 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.25 11
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.26 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.27 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.28 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.29 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.30 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.31 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.32 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.33 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.34 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.35 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.36 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.37 10
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.38 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.39 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.40 13
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.41 10
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.42 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.43 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.44 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.45 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.46 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.47 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.48 9
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.49 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.50 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.51 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.52 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.53 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.54 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.55 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.56 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.57 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.58 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.59 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.60 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.61 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.62 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.63 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.64 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.65 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.66 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.67 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.68 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.69 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.70 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.71 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.72 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.73 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.74 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.75 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.76 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.77 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.78 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.79 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.80 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.81 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.82 6
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.83 7
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.84 8
.1.3.6.1.4.1.4458.1000.1.6.8.1.3.1.85 6
